avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
38.75,3.49,19.25,1.79,17.5,4.33,walking
35.25,1.3,14.0,4.64,15.75,1.3,walking
37.75,4.38,11.0,5.7,12.33,2.05,walking
33.0,8.15,12.67,0.94,18.0,4.3,walking
25.0,4.24,12.25,4.71,11.0,3.74,walking
31.25,10.11,14.75,3.96,15.5,4.27,walking
34.0,2.92,15.0,3.0,21.5,0.5,walking
29.67,2.87,15.5,7.3,11.0,2.83,walking
34.5,4.5,15.75,2.49,15.75,4.32,walking
28.8,1.94,12.0,1.22,18.2,2.64,walking
25.33,3.68,16.25,4.82,11.67,4.5,walking
38.25,7.08,15.75,4.66,13.75,3.03,walking
36.75,3.9,17.5,3.5,16.25,1.92,walking
35.75,3.83,19.67,3.68,18.67,2.62,walking
32.67,8.34,11.0,3.27,20.0,2.55,walking
37.5,3.64,15.25,3.42,17.0,8.22,walking
24.75,5.67,17.5,4.56,21.25,3.7,walking
29.5,7.79,16.75,1.48,8.75,4.26,walking
39.75,3.27,18.0,3.0,7.33,4.78,walking
37.75,1.09,18.75,1.79,12.25,2.86,walking
37.75,3.7,15.5,4.39,10.75,1.79,walking
33.5,8.41,14.67,4.92,18.33,2.36,walking
27.75,3.34,16.4,2.06,13.2,3.76,walking
34.5,6.18,14.0,3.56,11.67,3.68,walking
42.5,3.35,16.75,1.79,18.0,1.87,walking
40.33,0.94,23.0,1.22,14.33,0.94,walking
39.33,0.94,17.25,2.28,15.5,5.5,walking
38.0,8.12,12.5,0.87,15.5,3.5,walking
31.0,2.83,17.33,2.49,19.25,3.7,walking
27.25,6.94,14.5,5.72,19.25,3.03,walking
37.75,8.81,18.25,3.34,19.0,2.45,walking
37.75,2.77,22.5,1.12,20.5,1.5,walking
36.5,2.29,17.67,4.03,17.25,1.48,walking
36.25,6.91,12.67,1.7,16.25,1.64,walking
27.25,5.36,10.25,5.07,16.33,2.36,walking
27.75,2.49,16.0,2.55,15.75,4.82,walking
39.75,5.36,16.0,2.83,21.0,0.0,walking
35.5,1.5,19.25,2.95,16.0,2.45,walking
36.75,2.49,16.33,1.89,15.33,2.49,walking
41.5,5.68,15.0,3.0,16.75,5.89,walking
30.0,2.45,13.75,4.15,15.0,3.56,walking
27.33,3.77,12.0,3.27,15.25,4.02,walking
30.5,7.89,14.75,2.05,15.0,2.12,walking
35.5,1.5,18.5,1.5,13.5,5.5,walking
36.0,0.0,17.75,4.6,13.75,5.07,walking
39.0,4.12,13.25,3.7,14.25,2.59,walking
36.0,7.65,19.25,3.63,19.0,4.42,walking
27.5,2.29,15.0,2.55,13.75,8.47,walking
34.75,7.15,12.75,4.87,20.0,0.82,walking
40.0,2.55,15.0,3.0,15.0,2.16,walking
36.5,2.29,18.5,3.57,11.75,7.79,walking
38.0,1.63,18.75,2.86,18.33,3.09,walking
40.75,6.34,16.0,1.22,15.67,4.5,walking
27.0,4.24,15.67,3.3,17.0,4.53,walking
31.75,5.36,13.0,3.56,14.75,2.77,walking
40.25,3.03,18.5,1.5,18.25,0.83,walking
39.75,1.3,16.5,2.6,20.0,2.12,walking
36.0,4.64,16.5,3.35,17.67,2.36,walking
39.0,4.24,16.25,3.49,18.75,4.97,walking
30.25,2.17,15.5,2.6,20.0,2.55,walking
28.75,4.97,17.0,2.92,17.25,5.12,walking
38.5,3.28,11.25,4.32,20.0,2.35,walking
37.5,1.12,14.33,1.25,14.0,7.87,walking
37.5,4.5,16.75,2.49,13.75,3.03,walking
37.0,7.07,15.5,2.87,18.67,4.99,walking
29.5,3.57,13.0,5.15,17.0,1.58,walking
23.0,4.55,14.0,1.41,8.0,2.16,walking
37.5,6.18,16.75,2.17,14.75,2.17,walking
36.0,4.24,16.0,2.16,20.25,1.48,walking
33.0,2.12,16.0,2.12,19.0,2.24,walking
36.5,6.06,10.0,3.94,12.33,3.86,walking
34.5,6.54,10.0,3.67,16.5,2.06,walking
27.0,3.54,13.0,5.1,9.25,5.49,walking
32.0,5.87,13.5,5.32,16.0,2.45,walking
37.75,1.3,18.75,4.76,14.25,5.07,walking
33.0,4.74,14.67,2.05,15.67,4.03,walking
40.0,3.0,13.0,5.83,19.0,2.74,walking
37.0,1.41,18.25,2.86,15.33,6.6,walking
23.33,1.7,14.5,4.09,24.0,0.0,walking
31.0,2.83,16.0,4.55,16.5,3.2,walking
39.25,1.79,16.25,1.79,11.75,0.43,walking
36.75,4.49,14.75,3.7,16.0,2.35,walking
35.75,1.64,15.25,4.09,16.5,3.04,walking
30.25,8.41,21.33,1.25,19.5,1.5,walking
25.75,2.49,17.25,2.59,16.33,3.68,walking
36.33,3.09,14.0,4.0,17.0,5.66,walking
37.33,1.89,20.0,0.82,17.25,1.48,walking
36.67,3.3,20.5,2.6,13.0,0.82,walking
35.33,3.86,19.25,2.77,15.67,2.49,walking
38.25,3.9,18.75,2.49,15.0,3.0,walking
25.5,2.69,17.33,4.99,15.0,3.08,walking
32.75,2.17,17.0,3.24,16.0,1.87,walking
39.75,1.3,12.25,4.66,18.75,3.7,walking
35.0,1.41,17.0,4.97,15.5,3.35,walking
36.5,2.87,14.5,4.72,14.5,5.41,walking
39.25,5.21,15.25,1.92,18.75,3.9,walking
26.75,4.09,15.25,4.44,21.75,1.79,walking
28.25,4.6,17.25,5.76,20.5,3.91,walking
35.75,2.77,19.0,4.58,14.0,2.12,walking
35.75,0.43,18.75,4.82,13.0,4.42,walking
40.25,2.77,20.33,1.7,15.67,4.99,walking
34.67,4.5,20.25,4.49,19.33,3.3,walking
24.4,5.16,15.0,4.95,15.4,2.8,walking
28.0,2.83,18.0,2.92,14.33,2.62,walking
38.75,3.9,20.25,3.77,12.0,5.61,walking
33.5,3.5,19.0,4.06,15.75,4.82,walking
38.0,1.41,18.0,0.0,15.5,3.77,walking
37.0,4.06,14.25,2.49,17.75,4.55,walking
27.0,2.12,8.67,8.73,18.25,1.79,walking
37.25,3.49,19.5,1.12,14.0,3.56,walking
41.0,3.24,15.0,6.44,14.5,3.35,walking
35.0,4.18,20.5,0.5,18.5,3.57,walking
30.5,10.64,13.25,8.04,15.0,0.0,walking
30.25,7.92,13.67,1.25,12.33,6.13,walking
29.25,3.9,13.25,7.43,22.75,1.3,walking
30.5,10.78,15.5,3.91,14.75,3.7,walking
40.0,4.18,15.25,2.38,15.0,2.12,walking
36.0,2.12,18.5,1.5,18.33,1.25,walking
37.25,3.7,18.25,2.05,18.25,3.27,walking
28.75,8.67,18.0,2.24,17.5,2.29,walking
25.5,2.5,11.0,1.0,14.67,2.62,walking
29.4,6.95,16.2,4.07,15.75,2.59,walking
40.75,4.76,19.0,2.0,12.0,3.54,walking
32.25,0.83,17.5,2.87,19.0,4.18,walking
35.75,3.49,16.0,7.07,18.0,2.45,walking
36.4,7.26,17.75,4.44,17.8,1.72,walking
26.5,5.02,17.5,2.6,22.25,3.27,walking
32.75,3.7,17.5,1.5,13.33,1.89,walking
36.75,4.44,14.75,5.58,19.5,4.5,walking
32.0,1.22,14.75,5.76,18.25,3.27,walking
36.0,0.0,14.75,2.95,18.33,3.68,walking
37.0,5.1,14.25,3.27,19.67,2.87,walking
28.67,1.25,14.67,3.77,20.0,1.73,walking
28.25,2.38,19.5,3.2,21.0,0.71,walking
39.67,5.31,15.33,6.18,16.0,5.96,walking
38.5,1.5,15.5,2.29,18.75,2.77,walking
37.5,3.35,15.0,5.61,19.25,2.05,walking
31.33,9.88,10.25,2.68,19.0,1.41,walking
26.0,5.24,11.25,5.8,16.5,3.2,walking
31.0,10.46,14.0,1.73,19.5,2.6,walking
41.0,3.0,18.25,3.96,15.67,4.11,walking
38.75,1.79,15.0,3.08,15.67,3.86,walking
36.25,3.19,9.0,2.74,17.75,1.3,walking
35.75,6.61,14.25,4.92,14.75,6.14,walking
25.25,1.92,17.67,2.62,22.33,2.36,walking
32.0,9.09,15.0,2.16,18.25,1.79,walking
37.0,0.82,18.33,2.49,13.25,3.63,walking
37.25,1.3,16.67,0.47,20.5,3.35,walking
40.0,0.0,15.5,4.15,17.67,4.5,walking
35.33,3.3,12.75,4.82,23.5,0.5,walking
25.0,1.41,16.5,4.5,19.5,4.03,walking
27.75,6.87,17.25,4.71,18.0,2.12,walking
33.25,3.83,15.0,1.87,13.0,6.12,walking
29.67,1.7,14.5,5.41,18.33,6.02,walking
33.0,3.94,14.75,2.17,15.5,5.94,walking
31.0,6.6,18.75,4.15,19.25,2.49,walking
27.25,1.92,20.5,2.29,20.0,1.41,walking
37.0,5.05,14.0,6.04,17.0,4.06,walking
37.0,5.74,18.75,4.44,18.5,1.5,walking
32.75,3.63,16.0,1.0,20.0,2.24,walking
33.75,8.58,14.0,2.83,13.0,2.45,walking
36.0,6.36,14.0,4.06,19.25,5.36,walking
24.33,2.87,17.0,2.16,18.0,7.12,walking
37.0,5.34,9.0,1.87,15.5,0.5,walking
39.33,2.49,16.0,6.16,15.25,3.49,walking
35.4,2.8,15.75,6.76,17.75,2.77,walking
37.33,1.25,15.0,0.0,17.75,1.3,walking
36.25,4.02,18.0,2.74,13.0,3.94,walking
26.75,2.49,10.0,4.06,15.75,3.27,walking
31.0,3.74,17.75,5.63,17.0,5.1,walking
41.75,1.79,17.25,2.28,17.5,1.8,walking
36.5,4.33,14.5,2.87,19.5,3.35,walking
36.0,2.12,14.75,3.83,16.33,3.86,walking
38.75,2.77,16.5,3.2,16.5,7.43,walking
25.5,5.02,16.75,4.76,13.5,2.06,walking
29.75,2.95,13.75,6.46,18.75,5.54,walking
38.5,1.66,16.0,0.82,22.33,1.25,walking
36.0,2.45,15.75,4.44,19.33,2.36,walking
39.5,1.5,14.0,2.55,15.25,6.38,walking
32.75,5.63,9.67,6.55,17.75,1.48,walking
22.75,1.3,16.75,1.79,14.25,3.56,walking
28.5,14.5,14.5,3.5,20.75,2.77,walking
33.75,2.49,13.25,4.76,18.5,3.04,walking
32.5,4.15,18.0,2.16,15.25,1.79,walking
37.5,3.57,12.0,1.41,12.75,6.3,walking
32.5,7.4,12.25,3.27,16.0,5.7,walking
28.25,4.76,15.0,3.67,20.25,1.92,walking
28.75,5.07,14.25,3.34,16.25,4.44,walking
34.75,1.79,13.67,6.8,20.33,0.94,walking
33.75,4.02,17.0,3.74,15.67,1.7,walking
35.75,4.09,13.5,1.5,13.25,2.95,walking
40.5,3.35,19.33,1.7,21.33,2.05,walking
27.5,3.35,18.33,2.05,18.0,5.61,walking
24.67,1.7,19.0,2.16,14.0,5.1,walking
37.67,5.25,7.33,5.79,15.0,1.22,walking
41.25,3.27,16.25,3.42,15.0,2.12,walking
36.25,3.9,16.25,4.26,16.75,2.17,walking
37.33,3.09,10.0,5.0,17.0,2.0,walking
33.25,7.76,16.5,1.5,17.75,2.95,walking
29.0,1.41,14.0,1.41,9.0,0.0,walking
31.4,6.34,17.2,4.12,13.83,5.01,walking
40.5,3.35,16.0,2.12,12.25,2.86,walking
36.75,2.86,17.67,3.77,13.67,2.05,walking
36.25,5.63,15.5,2.29,20.25,2.49,walking
40.25,6.61,13.5,1.5,15.0,3.67,walking
30.5,3.77,17.0,3.67,15.5,3.28,walking
27.0,5.39,14.33,1.7,18.0,2.45,walking
41.5,4.27,17.0,3.74,16.75,1.64,walking
37.67,1.25,16.5,1.66,17.33,2.36,walking
35.25,1.3,14.5,5.17,12.5,2.18,walking
43.5,1.5,13.5,5.5,15.67,4.5,walking
27.33,4.64,11.33,4.11,19.25,1.3,walking
19.33,1.89,14.0,4.55,20.5,2.06,walking
35.25,6.5,14.0,6.96,14.75,4.26,walking
38.25,3.9,14.75,3.96,13.75,2.86,walking
33.0,3.67,13.25,4.44,15.5,3.2,walking
41.5,1.12,11.25,4.49,17.0,1.22,walking
29.5,1.8,12.5,0.5,26.0,1.41,walking
22.0,8.51,15.2,3.49,14.8,1.94,walking
34.0,6.71,15.75,4.32,17.25,1.3,walking
36.5,3.57,20.0,4.06,22.25,1.3,walking
35.25,1.3,17.0,5.1,15.33,3.4,walking
36.25,7.26,18.75,4.32,12.0,3.67,walking
34.67,9.46,13.75,7.63,17.33,6.85,walking
22.0,2.35,17.25,4.66,16.75,6.22,walking
28.5,1.66,16.0,5.7,16.0,4.3,walking
42.0,2.45,21.67,1.7,22.75,0.43,walking
37.75,1.3,16.75,5.85,12.0,6.68,walking
36.5,2.87,15.25,3.27,19.25,4.49,walking
38.25,6.83,11.0,5.39,17.5,4.61,walking
29.5,3.91,15.75,1.3,20.5,1.5,walking
32.0,6.2,19.5,3.35,18.5,2.29,walking
41.75,2.49,17.75,1.64,17.5,3.77,walking
39.5,2.87,19.0,4.0,16.0,2.12,walking
39.0,2.45,21.0,0.0,14.67,6.94,walking
40.0,5.87,17.67,4.5,16.33,4.19,walking
32.0,4.06,17.0,1.73,20.25,2.49,walking
30.25,3.27,16.5,3.35,18.0,4.9,walking
42.75,4.6,19.0,3.67,17.0,5.05,walking
37.25,1.3,19.5,1.5,14.75,8.58,walking
36.0,2.45,17.0,2.55,10.67,3.3,walking
42.0,3.0,18.25,2.17,15.5,1.5,walking
31.33,2.36,16.33,3.09,19.5,2.06,walking
26.25,3.11,13.0,3.94,17.5,4.27,walking
37.5,5.41,19.25,4.44,11.25,3.56,walking
38.0,3.24,16.75,3.27,14.5,7.26,walking
34.0,2.74,16.0,2.83,16.33,1.89,walking
41.33,2.49,15.0,0.0,20.0,1.0,walking
33.0,2.12,14.0,1.41,23.0,2.16,walking
26.0,5.35,16.5,3.35,19.0,2.45,walking
34.0,7.65,14.5,2.69,18.0,5.61,walking
35.5,5.36,12.75,2.86,13.25,7.43,walking
31.67,1.25,16.0,4.55,15.75,4.15,walking
38.67,0.47,18.33,1.25,11.67,3.4,walking
36.75,5.36,11.5,2.29,16.75,4.26,walking
25.25,2.28,18.0,2.94,18.67,3.3,walking
34.75,9.23,15.5,2.69,15.75,2.59,walking
39.5,3.28,12.67,5.79,17.0,0.82,walking
35.0,2.92,20.75,1.79,17.25,0.83,walking
33.75,7.98,18.2,4.12,16.4,3.07,walking
37.0,9.46,7.33,6.13,14.5,2.6,walking
32.75,3.27,16.75,3.27,22.0,1.22,walking
27.5,6.54,16.75,1.79,18.5,2.6,walking
41.0,4.53,18.67,1.7,15.0,2.45,walking
38.0,3.0,14.25,3.7,14.5,5.12,walking
36.5,2.29,11.5,5.02,13.0,5.05,walking
37.25,7.46,13.25,1.3,19.0,2.12,walking
26.75,3.9,11.0,1.63,21.67,1.7,walking
28.5,2.6,13.25,2.59,15.75,3.56,walking
41.33,3.86,15.25,2.38,18.0,2.16,walking
32.0,2.83,15.0,4.0,14.25,3.9,walking
33.75,4.49,17.0,2.24,17.5,2.69,walking
35.25,3.96,15.5,3.2,10.75,4.71,walking
26.0,1.41,13.0,1.41,16.0,2.12,walking
25.75,2.17,11.75,3.9,14.67,2.87,walking
34.25,5.07,18.25,2.17,14.0,3.67,walking
36.75,4.92,15.5,3.35,17.5,0.5,walking
32.5,2.29,13.5,4.72,11.0,5.34,walking
36.25,6.14,11.5,2.5,13.0,3.27,walking
34.25,7.4,9.0,3.74,16.67,0.94,walking
28.0,4.06,14.25,1.48,18.25,2.95,walking
28.0,2.74,15.5,6.18,14.75,3.7,walking
37.25,1.3,17.67,0.47,21.33,3.77,walking
30.75,1.3,14.5,6.34,21.5,0.87,walking
34.25,4.76,18.0,1.87,14.25,3.56,walking
40.0,5.1,20.75,0.43,12.67,4.92,walking
31.25,1.3,21.0,1.0,20.67,2.87,walking
29.25,2.49,16.25,3.42,18.0,2.45,walking
40.5,4.56,16.0,4.64,13.0,6.44,walking
39.25,2.17,22.0,1.41,14.5,3.35,walking
33.75,5.36,17.25,2.49,19.25,1.3,walking
39.25,2.17,18.75,3.77,18.5,2.6,walking
41.0,4.32,13.33,1.89,19.67,1.25,walking
26.5,3.28,15.25,1.3,25.25,3.63,walking
28.0,4.74,15.75,1.3,25.0,1.73,walking
41.0,5.0,11.0,3.0,17.25,4.92,walking
35.25,2.49,23.5,2.5,22.0,2.35,walking
35.5,3.2,16.5,4.03,20.25,1.3,walking
36.5,8.5,13.5,1.5,15.5,8.5,walking
34.2,7.96,16.0,5.44,21.75,2.77,walking
33.0,3.67,16.5,3.84,16.25,3.27,walking
38.0,2.83,12.0,5.61,12.33,2.87,walking
41.67,0.47,16.67,4.19,10.25,1.92,walking
38.0,2.83,11.0,6.68,15.75,4.44,walking
39.5,3.77,13.0,8.86,16.5,6.65,walking
36.0,8.34,16.75,3.03,18.0,3.0,walking
30.0,5.2,16.75,2.05,16.0,4.58,walking
35.0,7.65,14.0,0.82,16.0,4.42,walking
35.75,6.02,18.25,3.27,15.5,2.06,walking
30.75,5.12,18.0,4.74,17.5,2.29,walking
39.5,3.35,14.25,1.3,18.75,1.92,walking
33.5,4.97,14.0,1.73,21.0,5.2,walking
25.25,4.71,11.33,5.25,11.67,3.86,walking
35.0,7.11,8.25,6.3,15.0,3.32,walking
38.0,4.06,14.0,4.85,20.5,1.5,walking
35.25,1.3,16.5,4.97,21.75,1.92,walking
37.67,3.4,14.75,1.64,17.33,1.7,walking
36.75,6.06,15.0,4.12,15.0,2.12,walking
28.0,3.56,13.0,1.87,19.0,7.07,walking
31.25,4.02,17.5,3.91,12.25,2.95,walking
40.25,4.02,14.5,0.87,15.0,3.54,walking
36.0,0.82,12.0,5.72,17.25,3.9,walking
35.75,2.49,13.5,3.35,13.67,8.34,walking
39.25,7.85,16.0,3.32,15.0,5.79,walking
26.75,4.92,14.75,2.28,18.5,4.5,walking
27.25,3.27,11.75,6.26,19.25,4.26,walking
35.5,4.15,13.75,2.77,6.75,3.9,walking
36.75,1.3,12.67,2.62,15.25,6.61,walking
35.5,1.5,18.5,4.5,22.67,1.89,walking
34.33,4.19,16.5,1.66,15.67,3.4,walking
32.25,2.86,12.5,2.29,16.25,3.27,walking
27.5,3.04,12.75,2.49,20.75,5.07,walking
39.75,4.44,11.0,5.15,18.25,4.32,walking
40.33,1.25,18.33,1.25,15.75,3.34,walking
37.25,2.86,20.5,1.5,17.0,3.67,walking
36.75,1.3,12.25,5.07,16.75,2.49,walking
30.0,3.0,11.33,8.18,16.67,7.72,walking
27.5,3.64,18.75,3.9,17.0,5.15,walking
35.0,6.12,17.75,4.26,16.25,2.49,walking
37.5,4.5,15.0,2.83,15.5,2.06,walking
34.0,1.73,17.75,1.79,13.5,2.69,walking
37.25,5.07,18.5,2.29,17.75,0.43,walking
34.75,7.15,14.25,5.4,18.0,3.81,walking
25.33,3.4,11.33,2.49,20.0,1.58,walking
35.0,5.74,13.5,4.72,18.0,2.74,walking
38.33,6.94,18.0,2.45,14.0,2.0,walking
28.0,3.56,16.0,6.75,15.0,2.45,walking
30.25,6.02,12.75,1.92,13.75,5.4,walking
38.0,5.1,15.0,0.0,23.25,1.48,walking
23.25,9.28,16.0,5.24,16.25,5.07,walking
27.33,6.94,13.67,1.25,19.75,2.49,walking
36.0,2.45,20.67,2.36,20.25,1.3,walking
33.5,3.57,20.25,1.3,17.5,4.39,walking
33.5,4.5,17.75,2.68,18.0,1.41,walking
39.0,4.74,19.67,0.94,19.0,2.74,walking
19.5,8.9,15.0,2.55,12.0,8.86,walking
26.5,7.4,13.75,5.07,21.0,3.54,walking
40.0,6.44,17.25,8.26,14.75,6.61,walking
38.0,0.71,13.33,4.64,12.0,0.82,walking
37.5,1.5,16.25,6.02,11.75,4.6,walking
42.33,2.87,16.5,4.39,16.67,3.3,walking
30.25,2.05,13.0,5.43,20.0,3.67,walking
26.25,9.68,20.33,2.36,24.0,2.45,walking
34.25,8.58,17.75,2.28,17.25,3.96,walking
39.67,2.62,17.0,1.63,16.75,3.11,walking
35.75,1.79,19.25,2.77,16.25,5.07,walking
35.75,4.44,12.75,3.49,14.67,5.25,walking
42.25,4.92,14.0,3.74,19.67,1.7,walking
32.75,3.7,17.0,3.94,13.0,4.85,walking
26.5,2.6,21.75,1.3,9.5,1.5,walking
40.67,6.18,18.25,4.32,14.67,6.02,walking
36.75,1.3,14.0,2.92,17.75,5.07,walking
36.25,3.63,18.25,3.9,14.33,1.7,walking
42.33,3.3,15.33,2.49,14.25,6.61,walking
29.67,3.4,16.33,1.25,13.5,2.96,walking
27.5,1.66,12.25,6.5,15.0,3.0,walking
30.5,2.6,15.75,3.9,17.0,4.36,walking
36.75,0.83,12.0,2.55,10.25,5.36,walking
34.25,2.38,15.75,1.3,10.5,6.69,walking
38.75,3.42,13.5,2.69,16.5,4.5,walking
33.5,7.26,11.5,3.64,16.0,2.35,walking
28.25,4.26,20.75,2.05,16.75,2.86,walking
27.0,6.4,17.0,5.05,14.75,1.79,walking
35.5,4.27,15.67,4.78,17.0,1.41,walking
30.75,2.49,18.5,4.15,18.0,1.41,walking
36.0,2.94,16.25,1.3,16.67,3.09,walking
37.4,6.15,10.25,5.31,14.6,4.32,walking
34.67,1.25,18.0,1.87,9.33,6.02,walking
